"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","WHITE_TOTAL","WHITE_FEMALE","WHITE_MALE","WHITE_LESS_HS_TOTAL","WHITE_HS_TOTAL","WHITE_SOME_COLLEGE_TOTAL","WHITE_COLLEGE_TOTAL","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","AI_AN_TOTAL","AI_AN_FEMALE","AI_AN_MALE","AI_AN_LESS_HS_TOTAL","AI_AN_HS_TOTAL","AI_AN_SOME_COLLEGE_TOTAL","AI_AN_COLLEGE_TOTAL","ASIAN_TOTAL","ASIAN_FEMALE","ASIAN_MALE","ASIAN_LESS_HS_TOTAL","ASIAN_HS_TOTAL","ASIAN_SOME_COLLEGE_TOTAL","ASIAN_COLLEGE_TOTAL","NHPI_TOTAL","NHPI_FEMALE","NHPI_MALE","NHPI_LESS_HS_TOTAL","NHPI_HS_TOTAL","NHPI_SOME_COLLEGE_TOTAL","NHPI_COLLEGE_TOTAL","OTHER_TOTAL","OTHER_FEMALE","OTHER_MALE","OTHER_LESS_HS_TOTAL","OTHER_HS_TOTAL","OTHER_SOME_COLLEGE_TOTAL","OTHER_COLLEGE_TOTAL","MIXED_TOTAL","MIXED_FEMALE","MIXED_MALE","MIXED_LESS_HS_TOTAL","MIXED_HS_TOTAL","MIXED_SOME_COLLEGE_TOTAL","MIXED_COLLEGE_TOTAL","W_NOTHISP_TOTAL","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_LESS_HS_TOTAL","W_NOTHISP_HS_TOTAL","W_NOTHISP_SOME_COLLEGE_TOTAL","W_NOTHISP_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","ALL_TOTAL","ALL_FEMALE_TOTAL","ALL_MALE","ALL_LESS_HS_TOTAL","ALL_HS_TOTAL","ALL_SOME_COLLEGE_TOTAL","ALL_COLLEGE_TOTAL"
"1","54874","ZCTA5 54874",1411,101,517,536,257,1280,75,353,513,339,8,0,0,8,0,0,0,0,0,0,29,11,5,7,6,34,0,0,32,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,3,0,3,0,0,13,0,11,2,0,13,0,7,0,6,1408,101,517,536,254,1269,75,353,504,337,10,0,0,7,3,14,0,3,9,2,2691,1280,1411,176,870,1049,596,8,0,8,0,0,8,0,63,34,29,11,5,39,8,3,0,3,0,0,0,3,0,0,0,0,0,0,0,10,3,7,0,3,7,0,26,13,13,0,18,2,6,2677,1269,1408,176,870,1040,591,24,14,10,0,3,16,5,5502,2613,2889,363,1769,2161,1209
"2","54902","ZCTA5 54902",7176,441,2872,2419,1444,7760,447,2980,2413,1920,130,30,17,49,34,46,3,27,3,13,0,0,0,0,0,7,0,0,7,0,146,30,46,34,36,109,50,43,10,6,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,26,0,0,26,0,38,4,11,10,13,32,2,14,16,0,7089,389,2837,2419,1444,7434,447,2892,2252,1843,124,89,35,0,0,352,0,88,187,77,14936,7760,7176,888,5852,4832,3364,176,46,130,33,44,52,47,7,7,0,0,0,7,0,255,109,146,80,89,44,42,0,0,0,0,0,0,0,63,26,37,37,0,26,0,70,32,38,6,25,26,13,14523,7434,7089,836,5729,4671,3287,476,352,124,89,123,187,77,30506,15766,14740,1969,11862,9845,6830
"3","53224","ZCTA5 53224",2553,314,714,718,807,2346,251,586,684,825,2951,473,1028,1000,450,3827,337,1176,1460,854,3,0,3,0,0,0,0,0,0,0,377,0,100,142,135,289,21,65,149,54,0,0,0,0,0,0,0,0,0,0,287,48,173,48,18,304,58,71,108,67,190,14,6,105,65,95,0,0,75,20,2411,230,679,718,784,2222,154,581,670,817,494,132,210,68,84,484,155,76,155,98,4899,2346,2553,565,1300,1402,1632,6778,3827,2951,810,2204,2460,1304,3,0,3,0,3,0,0,666,289,377,21,165,291,189,0,0,0,0,0,0,0,591,304,287,106,244,156,85,285,95,190,14,6,180,85,4633,2222,2411,384,1260,1388,1601,978,484,494,287,286,223,182,18833,9567,9266,2187,5468,6100,5078
"4","53404","ZCTA5 53404",2600,455,872,860,413,2835,548,1041,846,400,1009,390,378,221,20,1204,243,441,443,77,53,0,18,35,0,35,0,0,35,0,15,0,0,0,15,39,10,0,0,29,0,0,0,0,0,0,0,0,0,0,282,81,98,75,28,377,228,113,36,0,30,16,14,0,0,177,25,90,62,0,1999,226,630,730,413,2023,138,833,661,391,939,316,358,237,28,1192,635,321,227,9,5435,2835,2600,1003,1913,1706,813,2213,1204,1009,633,819,664,97,88,35,53,0,18,70,0,54,39,15,10,0,0,44,0,0,0,0,0,0,0,659,377,282,309,211,111,28,207,177,30,41,104,62,0,4022,2023,1999,364,1463,1391,804,2131,1192,939,951,679,464,37,14809,7882,6927,3311,5207,4468,1823
"5","53529","ZCTA5 53529",800,53,383,218,146,692,32,224,226,210,12,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,9,18,5,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,7,5,0,0,5,0,724,53,320,209,142,687,32,219,226,210,79,0,66,9,4,5,0,5,0,0,1492,692,800,85,607,444,356,12,0,12,0,5,7,0,0,0,0,0,0,0,0,33,18,15,5,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9,0,0,7,7,1411,687,724,85,539,435,352,84,5,79,0,71,9,4,3046,1407,1639,175,1222,910,739
"6","53549","ZCTA5 53549",3503,252,1534,1060,657,3537,271,1176,1362,728,61,0,20,21,20,11,0,6,5,0,12,8,4,0,0,8,0,0,0,8,28,14,0,6,8,17,11,6,0,0,0,0,0,0,0,0,0,0,0,0,174,6,73,95,0,97,60,19,18,0,13,11,0,0,2,17,0,0,17,0,3362,201,1483,1021,657,3408,222,1152,1318,716,326,68,124,134,0,246,109,43,74,20,7040,3537,3503,523,2710,2422,1385,72,11,61,0,26,26,20,20,8,12,8,4,0,8,45,17,28,25,6,6,8,0,0,0,0,0,0,0,271,97,174,66,92,113,0,30,17,13,11,0,17,2,6770,3408,3362,423,2635,2339,1373,572,246,326,177,167,208,20,14820,7341,7479,1233,5640,5131,2816
"7","53550","ZCTA5 53550",411,51,192,120,48,424,19,193,156,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,405,51,186,120,48,418,19,193,150,56,6,0,6,0,0,6,0,0,6,0,835,424,411,70,385,276,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,823,418,405,70,379,270,104,12,6,6,0,6,6,0,1674,848,826,140,774,552,208
"8","53108","ZCTA5 53108",1219,224,418,356,221,1220,52,538,302,328,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,118,0,47,47,24,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,213,409,356,221,1220,52,538,302,328,20,11,9,0,0,0,0,0,0,0,2439,1220,1219,276,956,658,549,17,0,17,0,0,0,17,118,118,0,0,47,47,24,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,1220,1199,265,947,658,549,20,0,20,11,9,0,0,5026,2571,2455,565,1959,1363,1139
"9","53110","ZCTA5 53110",6107,380,2158,2258,1311,6749,460,2883,1917,1489,220,43,33,100,44,116,0,1,48,67,57,10,12,35,0,43,0,34,9,0,55,0,0,55,0,62,0,4,13,45,0,0,0,0,0,0,0,0,0,0,135,66,27,42,0,34,16,18,0,0,88,1,30,41,16,124,0,38,49,37,5705,317,2047,2065,1276,6361,445,2687,1838,1391,607,129,148,295,35,445,31,214,102,98,12856,6749,6107,840,5041,4175,2800,336,116,220,43,34,148,111,100,43,57,10,46,44,0,117,62,55,0,4,68,45,0,0,0,0,0,0,0,169,34,135,82,45,42,0,212,124,88,1,68,90,53,12066,6361,5705,762,4734,3903,2667,1052,445,607,160,362,397,133,26908,13934,12974,1898,10334,8867,5809
"10","53114","ZCTA5 53114",999,146,441,310,102,873,79,292,320,182,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,15,4,0,33,0,21,12,0,18,11,6,0,1,25,17,3,0,5,834,82,367,300,85,812,45,275,313,179,208,82,95,14,17,114,51,41,19,3,1872,873,999,225,733,630,284,3,0,3,0,0,0,3,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,33,29,10,36,16,0,43,25,18,28,9,0,6,1646,812,834,127,642,613,264,322,114,208,133,136,33,20,3952,1857,2095,523,1556,1292,581
"11","53016","ZCTA5 53016",128,11,72,39,6,118,10,47,49,12,13,0,13,0,0,24,0,0,13,11,2,0,0,2,0,1,0,1,0,0,1,0,0,1,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,121,10,66,39,6,117,10,46,49,12,7,1,6,0,0,2,1,1,0,0,246,118,128,21,119,88,18,37,24,13,0,13,13,11,3,1,2,0,1,2,0,6,5,1,0,0,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,2,2,0,0,0,238,117,121,20,112,88,18,9,2,7,2,7,0,0,542,268,274,46,252,194,50
"12","53019","ZCTA5 53019",683,69,326,201,87,629,25,211,253,140,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,0,4,0,16,16,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,5,0,2,0,5,0,2,3,0,2,0,0,2,0,4,0,0,4,0,651,46,322,196,87,612,25,210,237,140,42,33,4,5,0,21,0,1,20,0,1312,629,683,94,537,454,227,0,0,0,0,0,0,0,9,4,5,5,0,4,0,16,0,16,16,0,0,0,3,0,3,0,3,0,0,12,5,7,5,2,5,0,6,4,2,0,0,6,0,1263,612,651,71,532,433,227,63,21,42,33,5,25,0,2684,1275,1409,224,1079,927,454
"13","53045","ZCTA5 53045",6241,101,810,1270,4060,7188,131,1466,1611,3980,56,0,5,11,40,75,8,9,6,52,0,0,0,0,0,0,0,0,0,0,738,15,34,6,683,861,26,50,86,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,7,53,0,0,17,36,127,0,19,0,108,6089,101,775,1263,3950,7094,131,1466,1582,3915,159,0,35,7,117,120,2,2,29,87,13429,7188,6241,232,2276,2881,8040,131,75,56,8,14,17,92,0,0,0,0,0,0,0,1599,861,738,41,84,92,1382,0,0,0,0,0,0,0,11,11,0,2,2,0,7,180,127,53,0,19,17,144,13183,7094,6089,232,2241,2845,7865,279,120,159,2,37,36,204,28812,15476,13336,517,4673,5888,17734
"14","53063","ZCTA5 53063",604,26,293,208,77,548,37,187,209,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,580,26,269,208,77,548,37,187,209,115,26,2,24,0,0,0,0,0,0,0,1152,548,604,63,480,417,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,5,5,0,0,3,2,0,1128,548,580,63,456,417,192,26,0,26,2,24,0,0,2318,1106,1212,133,963,838,384
"15","53088","ZCTA5 53088",160,10,96,42,12,122,2,69,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,160,10,96,42,12,122,2,69,20,31,0,0,0,0,0,0,0,0,0,0,282,122,160,12,165,62,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,282,122,160,12,165,62,43,0,0,0,0,0,0,0,574,248,326,24,334,124,92
"16","53098","ZCTA5 53098",3854,417,1533,1319,585,4211,305,1607,1447,852,221,15,131,52,23,99,6,71,22,0,5,5,0,0,0,0,0,0,0,0,22,0,0,3,19,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,15,14,0,6,0,6,0,0,45,0,19,26,0,80,0,11,69,0,3755,388,1507,1281,579,4018,232,1535,1401,850,122,36,28,52,6,223,86,89,46,2,8065,4211,3854,722,3140,2766,1437,320,99,221,21,202,74,23,5,0,5,5,0,0,0,35,13,22,13,0,3,19,0,0,0,0,0,0,0,37,6,31,2,21,14,0,125,80,45,0,30,95,0,7773,4018,3755,620,3042,2682,1429,345,223,122,122,117,98,8,16705,8650,8055,1505,6552,5732,2916
"17","53103","ZCTA5 53103",1417,47,452,619,299,1292,15,376,503,398,2,0,2,0,0,0,0,0,0,0,16,0,0,7,9,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,19,0,0,0,19,0,0,0,0,0,18,7,11,0,0,1399,39,452,609,299,1245,15,354,485,391,30,18,2,10,0,73,7,22,18,26,2709,1292,1417,62,828,1122,697,2,0,2,0,2,0,0,16,0,16,0,0,7,9,6,6,0,0,0,6,0,0,0,0,0,0,0,0,29,19,10,10,0,0,19,18,18,0,7,11,0,0,2644,1245,1399,54,806,1094,690,103,73,30,25,24,28,26,5527,2653,2874,158,1671,2257,1441
"18","53115","ZCTA5 53115",5223,834,1876,1493,1020,5273,582,1803,1734,1154,55,29,24,2,0,79,0,0,61,18,37,2,0,0,35,10,0,7,0,3,94,33,11,41,9,55,29,10,0,16,0,0,0,0,0,0,0,0,0,0,138,109,29,0,0,111,35,20,56,0,81,0,60,14,7,43,11,10,5,17,4566,470,1660,1422,1014,4704,241,1714,1647,1102,895,494,305,83,13,723,387,119,143,74,10496,5273,5223,1416,3679,3227,2174,134,79,55,29,24,63,18,47,10,37,2,7,0,38,149,55,94,62,21,41,25,0,0,0,0,0,0,0,249,111,138,144,49,56,0,124,43,81,11,70,19,24,9270,4704,4566,711,3374,3069,2116,1618,723,895,881,424,226,87,22087,10998,11089,3256,7648,6701,4482
"19","53119","ZCTA5 53119",1962,43,668,642,609,1973,46,565,650,712,24,0,24,0,0,0,0,0,0,0,36,31,0,5,0,15,0,0,15,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,12,0,10,0,2,13,0,0,10,3,10,0,0,10,0,1920,41,662,633,584,1957,46,565,650,696,50,5,11,9,25,28,0,10,0,18,3935,1973,1962,89,1233,1292,1321,24,0,24,0,24,0,0,51,15,36,31,0,20,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,20,12,8,3,15,0,2,23,10,13,0,0,20,3,3877,1957,1920,87,1227,1283,1280,78,28,50,5,21,9,43,8014,3995,4019,215,2520,2630,2649
"20","53151","ZCTA5 53151",10296,246,2198,3039,4813,11406,228,2816,3541,4821,163,13,32,65,53,90,17,0,62,11,6,0,0,0,6,8,0,0,0,8,587,38,40,8,501,625,74,84,100,367,0,0,0,0,0,7,0,0,7,0,64,0,45,19,0,59,0,8,51,0,45,3,0,14,28,109,0,15,26,68,10226,246,2186,3039,4755,11241,215,2777,3498,4751,134,0,57,19,58,265,13,47,94,111,21702,11406,10296,474,5014,6580,9634,253,90,163,30,32,127,64,14,8,6,0,0,0,14,1212,625,587,112,124,108,868,7,7,0,0,0,7,0,123,59,64,0,53,70,0,154,109,45,3,15,40,96,21467,11241,10226,461,4963,6537,9506,399,265,134,13,104,113,169,45331,23810,21521,1093,10305,13582,20351
"21","53167","ZCTA5 53167",144,0,102,26,16,219,0,75,109,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,102,26,16,219,0,75,109,35,0,0,0,0,0,0,0,0,0,0,363,219,144,0,177,135,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,219,144,0,177,135,51,0,0,0,0,0,0,0,726,438,288,0,354,270,102
"22","53185","ZCTA5 53185",6667,317,1863,2130,2357,6431,198,1972,2087,2174,25,0,0,8,17,1,0,0,1,0,25,0,0,15,10,16,0,2,14,0,19,0,0,0,19,116,0,69,9,38,0,0,0,0,0,0,0,0,0,0,38,18,20,0,0,47,0,8,31,8,23,0,9,10,4,102,0,52,4,46,6567,311,1842,2113,2301,6370,171,1962,2073,2164,151,24,50,21,56,144,27,62,45,10,13098,6431,6667,515,3835,4217,4531,26,1,25,0,0,9,17,41,16,25,0,2,29,10,135,116,19,0,69,9,57,0,0,0,0,0,0,0,85,47,38,18,28,31,8,125,102,23,0,61,14,50,12937,6370,6567,482,3804,4186,4465,295,144,151,51,112,66,66,26742,13227,13515,1066,7911,8561,9204
"23","53219","ZCTA5 53219",10106,672,3918,3637,1879,11120,704,3848,3791,2777,688,95,221,340,32,625,53,124,375,73,71,35,27,9,0,81,0,24,51,6,326,55,131,125,15,517,51,215,217,34,13,0,0,0,13,0,0,0,0,0,628,298,222,100,8,634,328,122,164,20,221,1,69,123,28,207,0,46,113,48,9208,558,3494,3327,1829,9994,525,3553,3366,2550,1621,413,625,481,102,1904,507,460,677,260,21226,11120,10106,1376,7766,7428,4656,1313,625,688,148,345,715,105,152,81,71,35,51,60,6,843,517,326,106,346,342,49,13,0,13,0,0,0,13,1262,634,628,626,344,264,28,428,207,221,1,115,236,76,19202,9994,9208,1083,7047,6693,4379,3525,1904,1621,920,1085,1158,362,47964,25082,22882,4295,17099,16896,9674
"24","53222","ZCTA5 53222",5850,233,1268,1783,2566,6557,215,1322,1802,3218,2032,272,755,740,265,2482,192,629,1054,607,15,2,8,5,0,157,0,12,14,131,128,30,22,29,47,142,38,10,48,46,7,0,0,7,0,0,0,0,0,0,74,13,7,38,16,103,3,64,29,7,154,3,30,64,57,224,9,80,28,107,5641,222,1227,1672,2520,6436,205,1322,1723,3186,319,27,91,155,46,246,13,73,108,52,12407,6557,5850,448,2590,3585,5784,4514,2482,2032,464,1384,1794,872,172,157,15,2,20,19,131,270,142,128,68,32,77,93,7,0,7,0,0,7,0,177,103,74,16,71,67,23,378,224,154,12,110,92,164,12077,6436,5641,427,2549,3395,5706,565,246,319,40,164,263,98,30567,16347,14220,1477,6920,9299,12871
"25","53510","ZCTA5 53510",477,15,186,164,112,520,32,154,192,142,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,477,15,186,164,112,517,32,154,189,142,0,0,0,0,0,3,0,0,3,0,997,520,477,47,340,356,254,3,0,3,0,3,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,994,517,477,47,340,353,254,3,3,0,0,0,3,0,2017,1050,967,94,693,722,508
"26","53526","ZCTA5 53526",194,10,85,56,43,196,7,65,77,47,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,10,85,56,43,185,1,60,77,47,0,0,0,0,0,11,6,5,0,0,390,196,194,17,150,133,90,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,185,194,11,145,133,90,11,11,0,6,5,0,0,784,396,388,36,300,268,180
"27","53536","ZCTA5 53536",2825,166,947,1024,688,2978,70,859,1122,927,3,0,0,3,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,3,0,0,3,0,2,0,2,0,0,0,0,0,0,0,11,0,11,0,0,17,7,0,0,10,14,5,9,0,0,5,0,0,5,0,3,0,0,3,0,2797,163,940,1006,688,2885,70,789,1103,923,48,10,7,18,13,118,5,90,19,4,5803,2978,2825,236,1806,2146,1615,3,0,3,0,0,3,0,4,0,4,0,0,1,3,5,2,3,0,2,3,0,11,11,0,0,11,0,0,31,14,17,12,9,0,10,8,3,5,0,0,8,0,5682,2885,2797,233,1729,2109,1611,166,118,48,15,97,37,17,11713,6011,5702,496,3654,4307,3256
"28","53541","ZCTA5 53541",317,22,177,92,26,300,19,105,117,59,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,13,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,22,177,92,26,298,19,103,117,59,1,0,0,1,0,2,0,2,0,0,617,300,317,41,282,209,85,3,0,3,0,3,0,0,4,4,0,0,0,4,0,13,0,13,0,5,8,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,615,298,317,41,280,209,85,3,2,1,0,2,1,0,1256,604,652,82,572,432,170
"29","53006","ZCTA5 53006",626,46,273,206,101,557,36,176,191,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,2,3,2,0,0,0,2,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,617,46,273,197,101,550,31,176,189,154,11,0,0,9,2,12,5,1,5,1,1183,557,626,82,449,397,255,0,0,0,0,0,0,0,8,8,0,0,3,2,3,6,4,2,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,2,0,2,0,0,1167,550,617,77,449,386,255,23,12,11,5,1,14,3,2390,1132,1258,164,905,802,519
"30","53007","ZCTA5 53007",567,24,215,180,148,670,41,225,212,192,59,7,7,45,0,41,8,4,16,13,0,0,0,0,0,0,0,0,0,0,24,0,0,11,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,18,205,171,143,667,41,225,209,192,30,6,10,9,5,3,0,0,3,0,1237,670,567,65,440,392,340,100,41,59,15,11,61,13,0,0,0,0,0,0,0,37,13,24,0,0,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,667,537,59,430,380,335,33,3,30,6,10,12,5,2611,1394,1217,145,891,856,719
"31","53024","ZCTA5 53024",5621,84,967,1931,2639,5851,114,1033,2060,2644,44,0,0,27,17,0,0,0,0,0,16,7,0,0,9,0,0,0,0,0,121,0,0,0,121,159,10,19,65,65,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,11,129,0,0,129,0,88,17,0,24,47,5486,84,940,1893,2569,5762,114,1005,2024,2619,152,0,27,38,87,117,17,28,36,36,11472,5851,5621,198,2000,3991,5283,44,0,44,0,0,27,17,16,0,16,7,0,0,9,280,159,121,10,19,65,186,11,11,0,0,11,0,0,11,11,0,0,0,0,11,217,88,129,17,0,153,47,11248,5762,5486,198,1945,3917,5188,269,117,152,17,55,74,123,23568,11999,11569,447,4030,8227,10864
"32","53036","ZCTA5 53036",983,49,300,286,348,955,4,284,349,318,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,49,300,286,335,950,4,279,349,318,27,0,0,14,13,5,0,5,0,0,1938,955,983,53,584,635,666,23,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,14,0,0,0,0,0,0,0,0,1920,950,970,53,579,635,653,32,5,27,0,5,14,13,3927,1933,1994,106,1191,1298,1332
"33","53057","ZCTA5 53057",562,52,224,191,95,590,59,225,155,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,562,52,224,191,95,590,59,225,155,151,0,0,0,0,0,0,0,0,0,0,1152,590,562,111,449,346,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1152,590,562,111,449,346,246,0,0,0,0,0,0,0,2305,1180,1125,222,899,692,492
"34","53058","ZCTA5 53058",1282,15,233,313,721,1217,23,215,283,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,23,0,0,6,17,6,0,0,6,0,1257,15,229,310,703,1202,23,211,283,685,25,0,4,3,18,15,0,4,0,11,2499,1217,1282,38,448,596,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,11,0,0,2,18,0,0,0,0,0,0,0,5,5,0,0,0,3,2,29,6,23,0,0,12,17,2459,1202,1257,38,440,593,1388,40,15,25,0,8,3,29,5052,2454,2598,76,896,1209,2871
