"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","WHITE_less25","WHITE_25_to_34","WHITE_35_to_49","WHITE_50_to_74","WHITE_75_to_99","WHITE_100_to_149","WHITE_150_to_199","WHITE_200_more","WHITE_TOTAL","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","AI_AN_less25","AI_AN_25_to_34","AI_AN_35_to_49","AI_AN_50_to_74","AI_AN_75_to_99","AI_AN_100_to_149","AI_AN_150_to_199","AI_AN_200_more","AI_AN_TOTAL","ASIAN_less25","ASIAN_25_to_34","ASIAN_35_to_49","ASIAN_50_to_74","ASIAN_75_to_99","ASIAN_100_to_149","ASIAN_150_to_199","ASIAN_200_more","ASIAN_TOTAL","NHPI_less25","NHPI_25_to_34","NHPI_35_to_49","NHPI_50_to_74","NHPI_75_to_99","NHPI_100_to_149","NHPI_150_to_199","NHPI_200_more","NHPI_TOTAL","OTHER_less25","OTHER_25_to_34","OTHER_35_to_49","OTHER_50_to_74","OTHER_75_to_99","OTHER_100_to_149","OTHER_150_to_199","OTHER_200_more","OTHER_TOTAL","MIXED_less25","MIXED_25_to_34","MIXED_35_to_49","MIXED_50_to_74","MIXED_75_to_99","MIXED_100_to_149","MIXED_150_to_199","MIXED_200_more","MIXED_TOTAL","W_NOTHISP_less25","W_NOTHISP_25_to_34","W_NOTHISP_35_to_49","W_NOTHISP_50_to_74","W_NOTHISP_75_to_99","W_NOTHISP_100_to_149","W_NOTHISP_150_to_199","W_NOTHISP_200_more","W_NOTHISP_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","ALL_less25","ALL_25_to_34","ALL_35_to_49","ALL_50_to_74","ALL_75_to_99","ALL_100_to_149","ALL_150_to_199","ALL_200_more","ALL_TOTAL"
"1","54874","ZCTA5 54874",1463,80,30,34,49,34,72,37,71,59,158,191,220,163,124,101,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,5,3,0,0,0,0,4,3,0,0,0,0,0,1456,80,30,34,49,34,72,34,71,59,158,191,220,163,120,101,40,7,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,193,106,167,349,220,287,101,40,1463,0,0,0,0,0,0,0,0,0,0,0,2,13,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,7,0,0,0,0,19,193,106,164,349,220,283,101,40,1456,0,0,3,0,0,4,0,0,7,395,215,336,718,440,579,202,80,2965
"2","54902","ZCTA5 54902",9741,376,616,478,672,613,640,340,532,318,1024,1294,1287,853,333,197,168,150,0,15,6,21,0,19,0,0,34,21,0,24,0,0,0,10,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,176,17,32,25,0,21,24,10,13,5,0,0,20,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,62,0,13,10,0,0,0,0,0,16,18,3,2,0,0,0,0,9499,361,616,410,645,613,640,325,532,293,983,1263,1272,853,333,197,163,254,15,0,68,27,0,0,15,0,25,41,31,27,0,0,0,5,2142,1253,1190,2318,1287,1186,197,168,9741,42,19,34,21,24,0,0,10,150,0,7,0,0,0,0,0,0,7,74,45,28,0,20,8,1,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,23,0,16,21,2,0,0,0,62,2032,1253,1150,2246,1272,1186,197,163,9499,110,0,40,72,27,0,0,5,254,4423,2577,2458,4678,2644,2380,395,346,19901
"3","53224","ZCTA5 53224",3049,67,67,128,90,176,141,192,202,108,248,488,445,313,201,88,95,4065,303,486,162,260,216,276,205,130,115,335,333,318,306,401,168,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,12,0,0,0,10,16,8,34,9,15,24,20,41,0,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,38,0,0,50,35,26,0,0,30,71,9,28,24,0,14,179,0,0,8,0,4,29,0,63,8,10,29,28,0,0,0,0,2875,57,36,128,90,176,118,143,190,108,248,483,424,290,201,88,95,586,10,89,8,0,50,75,75,55,8,30,76,21,51,24,0,14,352,317,502,736,445,514,88,95,3049,1211,492,450,668,318,707,168,51,4065,0,0,0,0,0,0,0,0,0,12,26,51,39,20,41,42,28,259,0,0,0,0,0,0,0,0,0,38,85,26,101,9,52,0,14,325,8,33,71,39,28,0,0,0,179,311,294,441,731,424,491,88,95,2875,107,125,138,106,21,75,0,14,586,2039,1372,1679,2420,1265,1880,386,297,11338
"4","53404","ZCTA5 53404",3121,143,164,115,243,198,301,146,133,115,207,315,466,195,224,93,63,1779,393,292,117,120,53,208,77,54,140,68,156,70,26,5,0,0,68,0,0,0,0,15,0,0,18,0,35,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,13,41,0,106,0,49,88,0,19,15,37,87,0,16,14,15,100,25,0,14,6,0,10,0,39,6,0,0,0,0,0,0,0,2300,102,157,88,140,138,119,101,133,107,122,172,416,185,164,93,63,1383,54,48,27,215,60,231,133,18,33,132,180,137,10,76,14,15,665,499,394,522,466,419,93,63,3121,922,261,271,224,70,31,0,0,1779,0,15,18,35,0,0,0,0,68,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,160,49,107,52,87,16,14,15,500,45,10,45,0,0,0,0,0,100,487,257,341,294,416,349,93,63,2300,344,291,184,312,137,86,14,15,1383,2623,1382,1385,1439,1176,901,214,156,9276
"5","53529","ZCTA5 53529",808,12,6,15,27,42,46,15,24,33,43,80,105,103,100,85,72,10,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,776,12,6,15,27,26,46,15,24,33,43,80,102,103,100,85,59,35,3,0,0,0,16,0,0,0,0,0,0,3,0,0,0,13,60,88,72,123,105,203,85,72,808,3,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,60,72,72,123,102,203,85,59,776,3,16,0,0,3,0,0,13,35,126,176,144,253,213,412,171,149,1644
"6","53549","ZCTA5 53549",3979,131,148,167,131,177,178,259,162,171,394,475,488,459,317,253,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,45,10,0,0,41,0,0,0,0,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3858,124,135,167,124,177,150,245,162,165,374,475,481,445,317,248,69,267,7,21,0,52,10,28,14,41,6,20,0,7,14,0,5,42,577,355,592,869,488,776,253,69,3979,0,0,0,0,0,20,0,0,20,8,0,0,0,0,0,0,0,8,6,0,0,0,11,8,0,0,25,0,0,0,0,0,0,0,0,0,45,10,41,0,0,0,0,42,138,0,0,0,0,0,0,0,2,2,550,327,572,849,481,762,248,69,3858,80,38,61,20,7,14,5,42,267,1266,730,1266,1738,987,1580,506,224,8297
"7","53550","ZCTA5 53550",436,0,11,12,25,26,17,13,20,23,46,33,85,58,24,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,436,0,11,12,25,26,17,13,20,23,46,33,85,58,24,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,43,56,79,85,82,35,8,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,48,43,56,79,85,82,35,8,436,0,0,0,0,0,0,0,0,0,96,86,112,158,174,164,70,16,876
"8","53108","ZCTA5 53108",1299,51,110,19,35,16,28,137,21,37,121,181,118,65,156,118,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,51,110,8,35,16,28,137,21,37,121,181,118,65,156,118,86,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,215,44,195,302,118,221,118,86,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,44,195,302,118,221,118,86,1288,11,0,0,0,0,0,0,0,11,430,88,390,604,283,442,236,172,2645
"9","53110","ZCTA5 53110",7099,327,251,384,432,220,335,431,293,383,587,844,1206,710,329,223,144,229,0,34,39,24,0,0,64,0,31,23,0,0,0,14,0,0,43,0,0,0,2,10,0,0,17,0,10,4,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,86,0,0,0,0,13,7,0,0,9,0,0,0,0,0,0,144,37,0,0,26,0,0,0,0,23,18,5,22,13,0,0,0,6725,303,251,384,406,205,306,422,293,364,556,841,1049,677,310,214,144,572,110,34,39,26,15,29,16,0,42,40,3,157,33,19,9,0,1394,555,1107,1431,1206,1039,223,144,7099,97,0,95,23,0,14,0,0,229,2,10,17,14,0,0,0,0,43,0,0,0,0,28,24,0,0,52,0,0,0,0,0,0,0,0,0,86,13,7,9,0,0,0,0,115,63,0,23,23,22,13,0,0,144,1344,511,1079,1397,1049,987,214,144,6725,209,44,58,43,157,52,9,0,572,3195,1133,2386,2940,2462,2129,446,288,14979
"10","53114","ZCTA5 53114",924,17,13,9,27,38,31,21,28,15,151,101,178,118,90,71,16,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,3,0,8,0,0,0,0,866,17,13,9,27,28,16,21,24,15,139,101,178,118,78,66,16,95,0,10,0,0,10,15,0,4,16,15,0,8,0,12,5,0,66,69,64,252,178,208,71,16,924,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,26,0,0,1,3,8,0,0,0,12,66,44,60,240,178,196,66,16,866,10,25,20,15,8,12,5,0,95,155,138,165,510,372,416,142,32,1930
"11","53016","ZCTA5 53016",139,1,5,9,4,8,1,19,7,4,11,12,28,16,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,5,9,4,8,1,19,7,4,10,12,22,16,9,5,0,7,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,19,9,30,23,28,25,5,0,139,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,19,9,30,22,22,25,5,0,132,0,0,0,1,6,0,0,0,7,41,18,60,51,56,50,10,0,286
"12","53019","ZCTA5 53019",726,9,18,22,14,31,33,54,32,24,73,55,143,112,47,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,710,9,18,22,14,31,26,54,32,24,73,55,134,112,47,39,20,21,0,0,0,0,0,7,0,0,0,0,0,9,0,5,0,0,63,64,110,128,143,159,39,20,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,16,0,0,16,0,3,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,5,0,0,2,2,2,0,0,0,6,63,57,110,128,134,159,39,20,710,0,7,0,0,9,5,0,0,21,128,134,222,258,288,344,78,40,1492
"13","53045","ZCTA5 53045",7489,227,111,215,164,166,187,255,246,274,373,673,815,812,685,808,1478,86,0,0,0,0,0,0,14,16,0,0,5,6,32,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,0,22,0,0,8,29,11,0,37,0,88,111,99,87,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,15,0,0,0,0,0,0,21,0,0,0,10,12,11,38,7410,227,111,215,158,166,187,255,246,274,373,658,808,812,685,783,1452,101,0,15,0,6,0,0,0,0,0,0,15,7,0,7,25,26,717,353,775,1046,815,1497,808,1478,7489,0,0,30,5,6,39,6,0,86,0,0,0,0,0,0,0,0,0,22,8,40,37,88,210,87,325,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,21,0,0,22,11,38,107,711,353,775,1031,808,1497,783,1452,7410,21,0,0,15,7,7,25,26,101,1486,714,1641,2134,1724,3272,1720,3319,16010
"14","53063","ZCTA5 53063",659,13,20,39,22,8,17,22,24,20,39,109,150,74,49,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,13,20,39,22,8,17,22,24,20,39,94,150,74,49,30,23,17,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,94,25,66,148,150,123,30,23,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,94,25,66,133,150,123,30,23,644,0,0,0,15,2,0,0,0,17,188,50,132,296,304,246,60,46,1322
"15","53088","ZCTA5 53088",194,6,10,15,4,0,16,0,6,6,24,29,46,11,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,10,15,4,0,16,0,6,6,24,29,46,11,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,12,53,46,26,6,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,35,16,12,53,46,26,6,0,194,0,0,0,0,0,0,0,0,0,76,32,24,106,92,52,12,0,394
"16","53098","ZCTA5 53098",4390,242,184,242,170,152,216,256,342,177,323,406,736,353,288,190,113,107,0,0,0,0,0,0,62,0,0,0,0,23,0,7,15,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,6,0,0,0,0,0,13,0,0,13,0,0,0,108,0,0,0,0,0,23,19,0,0,0,0,0,0,20,46,0,4235,202,184,226,170,144,216,243,315,175,323,389,714,353,288,180,113,179,40,0,16,6,8,0,13,27,2,0,17,27,13,0,10,0,838,368,775,729,736,641,190,113,4390,0,0,62,0,23,7,15,0,107,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,13,0,13,0,0,32,0,23,19,0,0,20,46,0,108,782,360,733,712,714,641,180,113,4235,62,8,42,17,27,13,10,0,179,1688,759,1631,1474,1505,1335,441,226,9059
"17","53103","ZCTA5 53103",1445,23,8,35,24,71,42,82,45,36,111,95,228,201,124,185,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1438,23,8,35,24,71,42,82,45,36,111,95,228,201,124,178,135,23,0,0,0,0,0,0,0,7,0,0,0,0,0,9,7,0,90,113,163,206,228,325,185,135,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,7,0,0,0,0,0,7,90,113,163,206,228,325,178,135,1438,0,0,7,0,0,9,7,0,23,180,226,340,412,456,668,375,276,2933
"18","53115","ZCTA5 53115",6011,314,230,199,284,245,302,260,356,253,424,872,874,606,282,373,137,112,10,11,21,0,0,0,2,18,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,9,0,0,0,0,0,0,10,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,31,0,0,5,8,16,18,41,0,11,0,0,0,100,11,0,0,0,0,19,5,32,11,7,13,2,0,0,0,0,5372,268,223,199,279,227,230,229,293,169,424,762,806,490,267,373,133,888,57,7,21,36,18,91,36,121,111,25,151,68,127,15,0,4,1027,547,869,1296,874,888,373,137,6011,42,0,20,50,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,9,0,0,10,33,0,0,52,0,0,0,0,0,0,0,0,0,31,0,29,59,0,11,0,0,130,11,19,48,20,2,0,0,0,100,969,457,691,1186,806,757,373,133,5372,121,109,268,176,68,142,0,4,888,2201,1141,1925,2787,1760,1831,746,274,12665
"19","53119","ZCTA5 53119",2058,46,30,54,82,30,79,76,26,57,110,161,359,286,199,345,118,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,5,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2032,46,30,54,82,30,79,76,26,57,87,161,359,283,199,345,118,42,0,0,9,0,0,0,0,0,0,23,0,0,8,0,2,0,212,109,159,271,359,485,345,118,2058,0,24,0,0,0,0,0,0,24,15,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,2,0,16,0,0,0,0,0,10,0,0,10,212,109,159,248,359,482,345,118,2032,9,0,0,23,0,8,2,0,42,457,247,318,542,718,990,694,236,4202
"20","53151","ZCTA5 53151",12668,300,322,327,429,413,363,391,568,491,838,1278,1875,1663,1198,1100,1112,140,0,0,0,22,0,0,0,0,12,28,50,17,0,0,11,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,533,0,0,0,0,0,26,15,9,0,70,40,117,14,21,37,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,86,0,0,15,0,0,0,0,6,14,0,0,0,8,43,0,0,12525,300,322,312,417,413,363,367,540,491,838,1262,1875,1663,1198,1072,1092,254,8,0,15,12,0,0,24,28,0,0,16,70,0,33,28,20,1378,776,1450,2116,1875,2861,1100,1112,12668,22,0,12,78,17,0,11,0,140,8,0,0,0,0,6,0,0,14,0,26,24,110,117,35,37,184,533,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,70,15,0,20,0,0,51,0,0,86,1351,776,1398,2100,1875,2861,1072,1092,12525,35,0,52,16,70,33,28,20,254,2809,1578,2956,4420,4024,5847,2248,2408,26290
"21","53167","ZCTA5 53167",372,0,81,0,0,39,46,0,0,0,127,0,20,43,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,81,0,0,39,46,0,0,0,127,0,20,43,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,85,0,127,20,43,16,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,85,0,127,20,43,16,0,372,0,0,0,0,0,0,0,0,0,162,170,0,254,40,86,32,0,744
"22","53185","ZCTA5 53185",7156,181,113,124,177,184,161,174,196,295,512,526,1156,1121,733,789,714,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,41,0,0,14,0,0,0,0,0,0,0,4,0,2,11,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,10,0,35,0,4,7046,181,113,124,177,184,161,174,180,295,512,523,1120,1079,720,789,714,165,0,0,0,0,0,0,0,16,0,0,27,67,42,13,0,0,595,345,665,1038,1156,1854,789,714,7156,0,0,0,0,4,0,0,0,4,14,0,0,4,0,13,10,0,41,0,0,0,0,0,12,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0,51,0,0,0,0,10,35,0,4,49,595,345,649,1035,1120,1799,789,714,7046,0,0,16,27,67,55,0,0,165,1204,690,1330,2124,2388,3768,1588,1445,14537
