"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","UNDERREP_less25","UNDERREP_25_to_34","UNDERREP_35_to_49","UNDERREP_50_to_74","UNDERREP_75_to_99","UNDERREP_100_to_149","UNDERREP_150_to_199","UNDERREP_200_more","UNDERREP_TOTAL"
"1","54874","ZCTA5 54874",1463,80,30,34,49,34,72,37,71,59,158,191,220,163,124,101,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,5,3,0,0,0,0,4,3,0,0,0,0,0,1456,80,30,34,49,34,72,34,71,59,158,191,220,163,120,101,40,7,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,0,0,3,0,0,4,0,0,7
"2","54902","ZCTA5 54902",9741,376,616,478,672,613,640,340,532,318,1024,1294,1287,853,333,197,168,150,0,15,6,21,0,19,0,0,34,21,0,24,0,0,0,10,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,176,17,32,25,0,21,24,10,13,5,0,0,20,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,62,0,13,10,0,0,0,0,0,16,18,3,2,0,0,0,0,9499,361,616,410,645,613,640,325,532,293,983,1263,1272,853,333,197,163,254,15,0,68,27,0,0,15,0,25,41,31,27,0,0,0,5,42,19,34,21,24,0,0,10,150,110,0,40,72,27,0,0,5,254,152,19,74,93,48,0,0,15,404
"3","53224","ZCTA5 53224",3049,67,67,128,90,176,141,192,202,108,248,488,445,313,201,88,95,4065,303,486,162,260,216,276,205,130,115,335,333,318,306,401,168,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,12,0,0,0,10,16,8,34,9,15,24,20,41,0,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,38,0,0,50,35,26,0,0,30,71,9,28,24,0,14,179,0,0,8,0,4,29,0,63,8,10,29,28,0,0,0,0,2875,57,36,128,90,176,118,143,190,108,248,483,424,290,201,88,95,586,10,89,8,0,50,75,75,55,8,30,76,21,51,24,0,14,1211,492,450,668,318,707,168,51,4065,107,125,138,106,21,75,0,14,586,1318,617,588,774,636,782,168,65,4651
"4","53404","ZCTA5 53404",3121,143,164,115,243,198,301,146,133,115,207,315,466,195,224,93,63,1779,393,292,117,120,53,208,77,54,140,68,156,70,26,5,0,0,68,0,0,0,0,15,0,0,18,0,35,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,13,41,0,106,0,49,88,0,19,15,37,87,0,16,14,15,100,25,0,14,6,0,10,0,39,6,0,0,0,0,0,0,0,2300,102,157,88,140,138,119,101,133,107,122,172,416,185,164,93,63,1383,54,48,27,215,60,231,133,18,33,132,180,137,10,76,14,15,922,261,271,224,70,31,0,0,1779,344,291,184,312,137,86,14,15,1383,1266,552,455,536,140,117,14,15,3162
"5","53529","ZCTA5 53529",808,12,6,15,27,42,46,15,24,33,43,80,105,103,100,85,72,10,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,776,12,6,15,27,26,46,15,24,33,43,80,102,103,100,85,59,35,3,0,0,0,16,0,0,0,0,0,0,3,0,0,0,13,3,0,0,7,0,0,0,0,10,3,16,0,0,3,0,0,13,35,6,16,0,7,0,0,0,13,45
"6","53549","ZCTA5 53549",3979,131,148,167,131,177,178,259,162,171,394,475,488,459,317,253,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,45,10,0,0,41,0,0,0,0,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3858,124,135,167,124,177,150,245,162,165,374,475,481,445,317,248,69,267,7,21,0,52,10,28,14,41,6,20,0,7,14,0,5,42,0,0,0,0,0,20,0,0,20,80,38,61,20,7,14,5,42,267,80,38,61,20,0,34,5,42,287
"7","53550","ZCTA5 53550",436,0,11,12,25,26,17,13,20,23,46,33,85,58,24,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,436,0,11,12,25,26,17,13,20,23,46,33,85,58,24,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","53108","ZCTA5 53108",1299,51,110,19,35,16,28,137,21,37,121,181,118,65,156,118,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,51,110,8,35,16,28,137,21,37,121,181,118,65,156,118,86,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11
"9","53110","ZCTA5 53110",7099,327,251,384,432,220,335,431,293,383,587,844,1206,710,329,223,144,229,0,34,39,24,0,0,64,0,31,23,0,0,0,14,0,0,43,0,0,0,2,10,0,0,17,0,10,4,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,86,0,0,0,0,13,7,0,0,9,0,0,0,0,0,0,144,37,0,0,26,0,0,0,0,23,18,5,22,13,0,0,0,6725,303,251,384,406,205,306,422,293,364,556,841,1049,677,310,214,144,572,110,34,39,26,15,29,16,0,42,40,3,157,33,19,9,0,97,0,95,23,0,14,0,0,229,209,44,58,43,157,52,9,0,572,306,44,153,66,0,66,9,0,801
"10","53114","ZCTA5 53114",924,17,13,9,27,38,31,21,28,15,151,101,178,118,90,71,16,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,3,0,8,0,0,0,0,866,17,13,9,27,28,16,21,24,15,139,101,178,118,78,66,16,95,0,10,0,0,10,15,0,4,16,15,0,8,0,12,5,0,3,0,0,0,0,0,0,0,3,10,25,20,15,8,12,5,0,95,13,25,20,15,0,12,5,0,98
"11","53016","ZCTA5 53016",139,1,5,9,4,8,1,19,7,4,11,12,28,16,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,5,9,4,8,1,19,7,4,10,12,22,16,9,5,0,7,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,7,0,0,0,1,0,0,0,0,7
"12","53019","ZCTA5 53019",726,9,18,22,14,31,33,54,32,24,73,55,143,112,47,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,710,9,18,22,14,31,26,54,32,24,73,55,134,112,47,39,20,21,0,0,0,0,0,7,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,5,0,0,21,0,7,0,0,0,5,0,0,21
"13","53045","ZCTA5 53045",7489,227,111,215,164,166,187,255,246,274,373,673,815,812,685,808,1478,86,0,0,0,0,0,0,14,16,0,0,5,6,32,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,0,22,0,0,8,29,11,0,37,0,88,111,99,87,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,15,0,0,0,0,0,0,21,0,0,0,10,12,11,38,7410,227,111,215,158,166,187,255,246,274,373,658,808,812,685,783,1452,101,0,15,0,6,0,0,0,0,0,0,15,7,0,7,25,26,0,0,30,5,6,39,6,0,86,21,0,0,15,7,7,25,26,101,21,0,30,20,12,46,31,26,187
"14","53063","ZCTA5 53063",659,13,20,39,22,8,17,22,24,20,39,109,150,74,49,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,13,20,39,22,8,17,22,24,20,39,94,150,74,49,30,23,17,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,17,0,0,0,15,0,0,0,0,17
"15","53088","ZCTA5 53088",194,6,10,15,4,0,16,0,6,6,24,29,46,11,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,10,15,4,0,16,0,6,6,24,29,46,11,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","53098","ZCTA5 53098",4390,242,184,242,170,152,216,256,342,177,323,406,736,353,288,190,113,107,0,0,0,0,0,0,62,0,0,0,0,23,0,7,15,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,6,0,0,0,0,0,13,0,0,13,0,0,0,108,0,0,0,0,0,23,19,0,0,0,0,0,0,20,46,0,4235,202,184,226,170,144,216,243,315,175,323,389,714,353,288,180,113,179,40,0,16,6,8,0,13,27,2,0,17,27,13,0,10,0,0,0,62,0,23,7,15,0,107,62,8,42,17,27,13,10,0,179,62,8,104,17,46,20,25,0,286
"17","53103","ZCTA5 53103",1445,23,8,35,24,71,42,82,45,36,111,95,228,201,124,185,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1438,23,8,35,24,71,42,82,45,36,111,95,228,201,124,178,135,23,0,0,0,0,0,0,0,7,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,7,0,23,0,0,7,0,0,9,7,0,23
"18","53115","ZCTA5 53115",6011,314,230,199,284,245,302,260,356,253,424,872,874,606,282,373,137,112,10,11,21,0,0,0,2,18,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,9,0,0,0,0,0,0,10,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,31,0,0,5,8,16,18,41,0,11,0,0,0,100,11,0,0,0,0,19,5,32,11,7,13,2,0,0,0,0,5372,268,223,199,279,227,230,229,293,169,424,762,806,490,267,373,133,888,57,7,21,36,18,91,36,121,111,25,151,68,127,15,0,4,42,0,20,50,0,0,0,0,112,121,109,268,176,68,142,0,4,888,163,109,288,226,0,142,0,4,1000
"19","53119","ZCTA5 53119",2058,46,30,54,82,30,79,76,26,57,110,161,359,286,199,345,118,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,5,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2032,46,30,54,82,30,79,76,26,57,87,161,359,283,199,345,118,42,0,0,9,0,0,0,0,0,0,23,0,0,8,0,2,0,0,24,0,0,0,0,0,0,24,9,0,0,23,0,8,2,0,42,9,24,0,23,0,8,2,0,66
"20","53151","ZCTA5 53151",12668,300,322,327,429,413,363,391,568,491,838,1278,1875,1663,1198,1100,1112,140,0,0,0,22,0,0,0,0,12,28,50,17,0,0,11,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,533,0,0,0,0,0,26,15,9,0,70,40,117,14,21,37,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,86,0,0,15,0,0,0,0,6,14,0,0,0,8,43,0,0,12525,300,322,312,417,413,363,367,540,491,838,1262,1875,1663,1198,1072,1092,254,8,0,15,12,0,0,24,28,0,0,16,70,0,33,28,20,22,0,12,78,17,0,11,0,140,35,0,52,16,70,33,28,20,254,57,0,64,94,34,33,39,20,394
"21","53167","ZCTA5 53167",372,0,81,0,0,39,46,0,0,0,127,0,20,43,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,81,0,0,39,46,0,0,0,127,0,20,43,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","53185","ZCTA5 53185",7156,181,113,124,177,184,161,174,196,295,512,526,1156,1121,733,789,714,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,41,0,0,14,0,0,0,0,0,0,0,4,0,2,11,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,10,0,35,0,4,7046,181,113,124,177,184,161,174,180,295,512,523,1120,1079,720,789,714,165,0,0,0,0,0,0,0,16,0,0,27,67,42,13,0,0,0,0,0,0,4,0,0,0,4,0,0,16,27,67,55,0,0,165,0,0,16,27,8,55,0,0,169
"23","53219","ZCTA5 53219",12986,796,459,667,570,441,580,533,378,653,1188,1775,2298,1295,679,481,193,792,139,41,51,32,60,74,33,111,50,46,85,15,18,16,21,0,116,7,33,24,0,6,7,0,8,7,0,24,0,0,0,0,0,293,26,0,0,49,30,59,0,0,0,34,63,0,0,18,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,45,55,0,27,0,13,40,45,10,55,121,28,62,29,0,0,286,42,19,13,0,0,16,0,0,45,42,38,7,45,10,0,9,11664,679,399,627,442,328,570,389,378,637,1124,1514,2082,1245,594,463,193,2047,198,134,64,155,113,23,210,45,26,157,390,251,140,114,18,9,263,134,194,131,15,34,21,0,792,551,136,281,547,251,254,18,9,2047,814,270,475,678,30,288,39,9,2839
"24","53222","ZCTA5 53222",7501,192,174,416,221,269,347,277,302,339,558,948,1422,940,470,429,197,3124,179,367,168,427,235,175,187,145,161,236,247,347,144,35,28,43,141,0,2,0,18,0,0,1,0,0,0,18,0,0,0,102,0,153,8,7,11,0,0,9,0,0,0,18,35,21,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,25,0,32,0,7,3,8,0,0,0,0,232,6,0,12,0,0,14,47,0,14,5,19,28,0,15,28,44,7303,192,174,416,207,262,347,269,302,339,540,919,1402,866,458,422,188,330,0,0,7,58,7,25,8,32,0,25,35,28,74,12,7,12,1141,410,493,483,347,179,28,43,3124,65,32,40,60,28,86,7,12,330,1206,442,533,543,694,265,35,55,3454
"25","53510","ZCTA5 53510",600,27,26,10,13,29,44,16,22,19,29,141,95,71,34,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,27,26,10,13,29,44,16,22,19,29,141,95,71,34,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","53526","ZCTA5 53526",272,0,13,12,9,11,8,23,30,13,31,34,33,22,20,6,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,13,12,9,11,8,23,30,13,31,34,23,22,20,6,7,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,10,0,0,0,10,0,0,2,0,0,0,0,0,12
"27","53536","ZCTA5 53536",3484,131,108,143,156,88,209,91,91,107,243,431,622,410,296,222,136,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,3398,129,89,143,134,88,209,91,91,107,238,431,591,407,296,222,132,100,2,19,0,22,0,0,0,0,0,5,0,31,17,0,0,4,0,0,3,0,0,0,0,0,3,43,0,0,5,31,17,0,4,100,43,0,3,5,0,17,0,4,103
"28","53541","ZCTA5 53541",361,20,13,16,22,22,10,4,12,7,27,40,69,35,24,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,20,13,16,22,22,10,4,12,7,27,40,67,35,24,21,19,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2
"29","53006","ZCTA5 53006",693,13,16,16,19,29,18,38,30,23,47,109,126,80,49,62,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,682,11,16,16,19,29,18,38,30,23,47,104,126,76,49,62,18,16,5,0,0,0,0,0,0,0,0,0,5,0,4,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,2,16,5,0,0,5,0,4,0,2,16
"30","53007","ZCTA5 53007",787,44,72,58,60,32,54,67,53,44,18,71,112,34,29,31,8,97,0,58,4,4,0,0,0,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,11,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,44,72,58,51,32,49,67,53,38,15,66,112,29,29,31,8,33,0,0,0,9,0,5,0,0,6,3,5,0,5,0,0,0,66,0,17,0,0,14,0,0,97,9,5,6,8,0,5,0,0,33,75,5,23,8,0,19,0,0,130
"31","53024","ZCTA5 53024",6945,257,111,209,188,273,192,218,316,288,404,712,1283,784,595,569,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,141,0,0,0,0,0,0,0,0,0,0,51,35,0,34,0,21,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,176,0,0,17,0,0,0,16,0,0,0,14,129,0,0,0,0,6840,257,111,209,188,257,192,218,280,288,404,712,1273,784,595,539,533,133,0,0,17,0,16,0,0,36,0,0,0,10,11,0,30,13,0,0,0,0,0,0,0,0,0,17,16,36,0,10,11,30,13,133,17,16,36,0,0,11,30,13,133
