"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","WHITE_TOTAL","WHITE_FEMALE","WHITE_MALE","WHITE_LESS_HS_TOTAL","WHITE_HS_TOTAL","WHITE_SOME_COLLEGE_TOTAL","WHITE_COLLEGE_TOTAL","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","AI_AN_TOTAL","AI_AN_FEMALE","AI_AN_MALE","AI_AN_LESS_HS_TOTAL","AI_AN_HS_TOTAL","AI_AN_SOME_COLLEGE_TOTAL","AI_AN_COLLEGE_TOTAL","ASIAN_TOTAL","ASIAN_FEMALE","ASIAN_MALE","ASIAN_LESS_HS_TOTAL","ASIAN_HS_TOTAL","ASIAN_SOME_COLLEGE_TOTAL","ASIAN_COLLEGE_TOTAL","NHPI_TOTAL","NHPI_FEMALE","NHPI_MALE","NHPI_LESS_HS_TOTAL","NHPI_HS_TOTAL","NHPI_SOME_COLLEGE_TOTAL","NHPI_COLLEGE_TOTAL","OTHER_TOTAL","OTHER_FEMALE","OTHER_MALE","OTHER_LESS_HS_TOTAL","OTHER_HS_TOTAL","OTHER_SOME_COLLEGE_TOTAL","OTHER_COLLEGE_TOTAL","MIXED_TOTAL","MIXED_FEMALE","MIXED_MALE","MIXED_LESS_HS_TOTAL","MIXED_HS_TOTAL","MIXED_SOME_COLLEGE_TOTAL","MIXED_COLLEGE_TOTAL","W_NOTHISP_TOTAL","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_LESS_HS_TOTAL","W_NOTHISP_HS_TOTAL","W_NOTHISP_SOME_COLLEGE_TOTAL","W_NOTHISP_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","ALL_TOTAL","ALL_FEMALE_TOTAL","ALL_MALE","ALL_LESS_HS_TOTAL","ALL_HS_TOTAL","ALL_SOME_COLLEGE_TOTAL","ALL_COLLEGE_TOTAL"
"895","55079170200","Census Tract 1702, Milwaukee County, Wisconsin",1295,100,363,534,298,1286,135,389,490,272,55,0,15,40,0,30,0,0,24,6,0,0,0,0,0,0,0,0,0,0,15,8,0,0,7,32,0,0,15,17,0,0,0,0,0,0,0,0,0,0,29,0,25,4,0,10,10,0,0,0,31,0,0,15,16,4,0,0,0,4,1230,100,348,525,257,1192,128,369,442,253,96,0,32,23,41,108,17,20,48,23,2581,1286,1295,235,752,1024,570,85,30,55,0,15,64,6,0,0,0,0,0,0,0,47,32,15,8,0,15,24,0,0,0,0,0,0,0,39,10,29,10,25,4,0,35,4,31,0,0,15,20,2422,1192,1230,228,717,967,510,204,108,96,17,52,71,64,5413,2662,2751,498,1561,2160,1194
"896","55079170300","Census Tract 1703, Milwaukee County, Wisconsin",738,82,251,249,156,774,62,141,367,204,80,0,62,0,18,31,6,0,25,0,0,0,0,0,0,16,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,8,0,33,0,0,0,0,0,685,52,251,249,133,766,62,133,367,204,53,30,0,0,23,8,0,8,0,0,1512,774,738,144,392,616,360,111,31,80,6,62,25,18,16,16,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,8,0,33,1451,766,685,114,384,616,337,61,8,53,30,8,0,23,3192,1595,1597,294,854,1264,780
"897","55079170400","Census Tract 1704, Milwaukee County, Wisconsin",885,66,354,225,240,1268,29,528,354,357,18,0,0,9,9,0,0,0,0,0,14,0,8,6,0,21,0,9,0,12,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,30,0,30,0,0,32,5,0,27,0,5,0,5,0,0,868,66,347,215,240,1213,29,494,346,344,79,35,7,37,0,90,0,69,8,13,2153,1268,885,95,882,579,597,18,0,18,0,0,9,9,35,21,14,0,17,6,12,10,10,0,0,0,0,10,0,0,0,0,0,0,0,60,30,30,30,30,0,0,37,5,32,5,5,27,0,2081,1213,868,95,841,561,584,169,90,79,35,76,45,13,4563,2637,1926,260,1851,1227,1225
"898","55079170500","Census Tract 1705, Milwaukee County, Wisconsin",774,75,426,156,117,891,116,325,319,131,20,3,5,12,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,10,7,0,0,0,0,0,0,0,0,0,0,0,22,12,0,10,0,5,0,0,5,0,13,0,0,13,0,17,0,0,0,17,743,61,409,156,117,833,116,325,272,120,53,26,17,10,0,80,0,0,52,28,1665,891,774,191,751,475,248,28,8,20,6,10,12,0,0,0,0,0,0,0,0,17,17,0,0,10,7,0,0,0,0,0,0,0,0,27,5,22,12,0,15,0,30,17,13,0,0,13,17,1576,833,743,177,734,428,237,133,80,53,26,17,62,28,3476,1851,1625,412,1522,1012,530
"899","55079170600","Census Tract 1706, Milwaukee County, Wisconsin",1075,116,409,229,321,1228,56,513,278,381,49,21,28,0,0,36,0,36,0,0,11,0,0,0,11,20,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,67,7,21,12,27,72,0,58,14,0,1005,86,387,221,311,1107,52,404,270,381,89,37,22,20,10,139,11,120,8,0,2303,1228,1075,172,922,507,702,85,36,49,21,64,0,0,31,20,11,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,139,72,67,7,79,26,27,2112,1107,1005,138,791,491,692,228,139,89,48,142,28,10,4905,2609,2296,398,1998,1052,1457
"900","55079170700","Census Tract 1707, Milwaukee County, Wisconsin",890,69,320,343,158,1050,95,519,201,235,27,0,0,27,0,6,0,0,6,0,61,21,25,15,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,12,19,7,12,0,0,58,0,0,58,0,95,0,28,17,50,841,57,283,343,158,1009,54,519,201,235,202,33,62,95,12,159,48,40,21,50,1940,1050,890,164,839,544,393,33,6,27,0,0,33,0,82,21,61,21,25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,19,34,7,12,22,12,153,95,58,0,28,75,50,1850,1009,841,111,802,544,393,361,159,202,81,102,116,62,4472,2359,2113,384,1808,1370,910
"901","55079180100","Census Tract 1801, Milwaukee County, Wisconsin",1054,26,302,302,424,1166,10,513,244,399,34,34,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,7,0,0,36,0,0,36,0,26,0,8,0,18,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,44,0,0,34,10,105,0,25,56,24,994,18,301,270,405,1103,10,450,244,399,81,8,12,32,29,114,0,63,27,24,2220,1166,1054,36,815,546,823,34,0,34,34,0,0,0,14,7,7,0,7,7,0,62,26,36,0,8,36,18,0,0,0,0,0,0,0,11,0,11,0,11,0,0,149,105,44,0,25,90,34,2097,1103,994,28,751,514,804,195,114,81,8,75,59,53,4782,2521,2261,106,1692,1252,1732
"902","55079180200","Census Tract 1802, Milwaukee County, Wisconsin",1622,21,641,386,574,1551,30,674,335,512,47,2,0,45,0,61,0,0,9,52,0,0,0,0,0,0,0,0,0,0,51,0,0,51,0,76,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,75,1,150,0,0,53,97,1495,21,514,386,574,1491,30,649,335,477,245,0,127,118,0,113,0,25,53,35,3173,1551,1622,51,1315,721,1086,108,61,47,2,0,54,52,0,0,0,0,0,0,0,127,76,51,0,0,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,150,76,0,0,128,98,2986,1491,1495,51,1163,721,1051,358,113,245,0,152,171,35,6978,3442,3536,104,2630,1846,2398
"903","55079180300","Census Tract 1803, Milwaukee County, Wisconsin",908,66,320,365,157,1143,115,234,472,322,66,0,0,36,30,2,0,1,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,10,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,26,10,16,0,0,37,2,23,12,0,72,0,36,12,24,848,56,306,353,133,1031,101,222,464,244,113,19,22,48,24,154,24,32,20,78,2051,1143,908,181,554,837,479,68,2,66,0,1,37,30,10,0,10,10,0,0,0,14,14,0,0,4,10,0,0,0,0,0,0,0,0,35,26,9,19,16,0,0,109,72,37,2,59,24,24,1879,1031,848,157,528,817,377,267,154,113,43,54,68,102,4433,2442,1991,412,1216,1793,1012
"904","55079180400","Census Tract 1804, Milwaukee County, Wisconsin",1067,163,349,403,152,1005,40,561,301,103,0,0,0,0,0,29,0,0,29,0,12,0,12,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,15,0,15,0,0,29,1,6,22,0,13,5,0,8,0,1010,163,292,403,152,947,40,503,301,103,78,9,69,0,0,86,5,73,8,0,2072,1005,1067,203,910,704,255,29,29,0,0,0,29,0,25,13,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,9,9,15,0,0,42,13,29,6,6,30,0,1957,947,1010,203,795,704,255,164,86,78,14,142,8,0,4313,2108,2205,435,1893,1475,510
