"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","UNDERREP_less25","UNDERREP_25_to_34","UNDERREP_35_to_49","UNDERREP_50_to_74","UNDERREP_75_to_99","UNDERREP_100_to_149","UNDERREP_150_to_199","UNDERREP_200_more","UNDERREP_TOTAL"
"1","55089610101","Census Tract 6101.01, Ozaukee County, Wisconsin",1559,59,13,35,43,34,57,51,90,44,121,202,296,181,178,99,56,19,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,9,0,10,0,0,0,0,0,0,0,17,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1559,59,13,35,43,34,57,51,90,44,121,202,296,181,178,99,56,36,0,0,0,9,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,12,7,0,0,19,9,10,0,0,0,17,0,0,36,9,10,0,0,24,24,0,0,55
"2","55089610102","Census Tract 6101.02, Ozaukee County, Wisconsin",1486,21,22,23,63,27,37,46,35,82,93,190,287,242,79,143,96,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,28,0,2,0,0,0,0,0,10,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,29,0,0,0,3,0,0,0,0,4,0,0,4,0,10,4,4,1473,21,22,23,63,27,37,46,35,82,93,184,280,242,79,143,96,29,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,6,23,0,0,0,29,0,0,0,6,0,8,0,0,37
"3","55089620100","Census Tract 6201, Ozaukee County, Wisconsin",2440,111,71,73,96,58,238,66,75,165,189,284,392,284,181,74,83,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,0,2427,111,71,73,96,58,238,62,75,165,189,284,392,284,172,74,83,13,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,26,26,0,0,4,0,0,9,0,0,13,0,0,4,0,0,9,0,26,39
"4","55089630100","Census Tract 6301, Ozaukee County, Wisconsin",1180,19,0,126,29,46,53,54,24,93,31,181,350,80,27,56,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1157,19,0,126,29,23,53,54,24,93,31,181,350,80,27,56,11,45,0,0,0,0,23,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,22,0,0,0,45,0,23,0,0,0,0,0,0,45
"5","55089630201","Census Tract 6302.01, Ozaukee County, Wisconsin",1823,21,12,23,56,40,55,68,146,113,171,231,275,204,104,201,103,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,8,0,1,0,8,0,0,1792,21,0,23,56,40,55,52,143,113,171,231,275,204,104,201,103,31,0,12,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,12,0,19,0,0,0,0,0,31,12,11,19,0,0,0,0,0,42
"6","55089630202","Census Tract 6302.02, Ozaukee County, Wisconsin",2042,69,49,98,60,83,183,94,107,15,212,184,306,142,144,175,121,66,59,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,37,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,20,32,0,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,2021,69,49,98,60,83,183,94,107,15,212,184,306,142,144,154,121,60,0,0,0,0,0,0,0,0,0,0,0,19,0,0,21,20,59,7,0,0,0,0,0,0,66,0,0,0,0,19,0,21,20,60,59,7,0,0,0,0,21,20,126
"7","55089640101","Census Tract 6401.01, Ozaukee County, Wisconsin",1471,97,26,70,76,209,118,91,86,26,176,110,143,110,57,60,16,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,23,0,0,0,17,35,0,0,0,0,1471,97,26,70,76,209,118,91,86,26,176,110,143,110,57,60,16,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,29,0,0,0,0,0,29,0,0,0,17,0,0,0,0,17,0,0,29,17,0,0,0,0,46
"8","55089640102","Census Tract 6401.02, Ozaukee County, Wisconsin",1138,89,14,14,0,97,12,13,57,53,104,96,289,115,65,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,16,0,0,0,0,0,0,0,23,0,0,0,0,0,1124,89,14,14,0,97,12,13,57,53,104,96,289,115,65,76,30,30,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,14,0,30,16,0,0,0,0,0,14,0,30
"9","55089640201","Census Tract 6402.01, Ozaukee County, Wisconsin",1096,12,10,14,56,0,21,10,78,0,26,269,63,87,114,154,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,12,10,14,56,0,21,10,78,0,26,269,63,87,114,154,170,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,12,12
"10","55089640202","Census Tract 6402.02, Ozaukee County, Wisconsin",2573,0,30,50,55,39,50,49,74,75,117,248,614,310,265,305,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,18,12,23,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2524,0,30,50,55,39,50,49,44,75,117,248,614,310,265,286,292,49,0,0,0,0,0,0,0,30,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,19,0,49,0,0,30,0,0,0,19,0,49
"11","55089650102","Census Tract 6501.02, Ozaukee County, Wisconsin",1171,28,0,0,34,51,141,45,46,71,67,130,181,136,70,78,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,1167,28,0,0,34,51,141,45,46,71,67,126,181,136,70,78,93,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,12,0,0,0,4,0,0,8,0,12
"12","55089650103","Census Tract 6501.03, Ozaukee County, Wisconsin",972,53,0,17,35,17,16,134,23,123,22,41,135,91,86,124,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,972,53,0,17,35,17,16,134,23,123,22,41,135,91,86,124,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","55089650104","Census Tract 6501.04, Ozaukee County, Wisconsin",1703,102,44,63,28,57,140,29,60,18,125,91,126,178,201,260,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1671,102,44,63,28,57,140,29,60,18,125,91,126,178,201,228,181,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,32,0,32
"14","55089650200","Census Tract 6502, Ozaukee County, Wisconsin",2061,128,132,46,62,87,77,83,110,79,30,61,236,257,198,144,331,43,0,0,0,29,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2061,128,132,46,62,87,77,83,110,79,30,61,236,257,198,144,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,14,0,43,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,14,0,43
"15","55089650300","Census Tract 6503, Ozaukee County, Wisconsin",2015,23,101,53,37,0,58,38,49,22,117,144,266,169,164,300,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,17,0,10,0,6,0,0,0,2015,23,101,53,37,0,58,38,49,22,117,144,266,169,164,300,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","55089660100","Census Tract 6601, Ozaukee County, Wisconsin",1496,14,101,25,25,72,114,69,56,30,147,88,241,119,156,167,72,25,0,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,30,0,0,0,0,0,10,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1459,14,101,25,25,72,114,69,56,30,139,88,227,119,147,167,66,37,0,0,0,0,0,0,0,0,0,8,0,14,0,9,0,6,0,7,0,18,0,0,0,0,25,0,0,0,8,14,9,0,6,37,0,7,0,26,0,9,0,6,62
"17","55089660201","Census Tract 6602.01, Ozaukee County, Wisconsin",1272,40,24,8,21,7,6,26,15,6,45,90,125,142,124,228,365,61,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,38,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,195,0,8,0,0,0,0,0,0,0,0,0,16,0,7,134,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1196,40,24,8,21,7,6,26,15,6,45,90,125,108,124,228,323,91,0,0,0,0,0,0,0,0,0,0,0,0,34,0,15,42,0,0,23,0,0,0,0,38,61,0,0,0,0,0,34,15,42,91,0,0,23,0,0,34,15,80,152
"18","55089660202","Census Tract 6602.02, Ozaukee County, Wisconsin",1875,23,13,25,69,0,91,11,28,116,70,123,170,206,92,389,449,99,0,21,14,11,0,31,0,0,0,12,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,23,13,25,69,0,78,11,28,116,70,123,170,206,92,378,449,24,0,0,0,0,0,13,0,0,0,0,0,0,0,0,11,0,46,31,0,12,0,0,10,0,99,0,13,0,0,0,0,11,0,24,46,44,0,12,0,0,21,0,123
"19","55089660301","Census Tract 6603.01, Ozaukee County, Wisconsin",2133,22,54,30,9,78,24,33,161,43,81,175,155,233,210,214,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2105,22,54,30,9,78,24,33,161,43,81,175,132,233,210,209,611,28,0,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,28,0,0,0,0,0,0,5,0,28
"20","55089660303","Census Tract 6603.03, Ozaukee County, Wisconsin",2020,57,59,76,64,135,96,109,33,15,115,66,170,187,208,203,427,36,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,57,59,76,64,135,96,109,33,15,115,66,170,187,208,181,427,33,0,0,0,0,0,0,0,0,11,0,0,0,0,0,22,0,18,0,0,0,0,0,0,18,36,0,0,11,0,0,0,22,0,33,18,0,11,0,0,0,22,18,69
"21","55089660304","Census Tract 6603.04, Ozaukee County, Wisconsin",971,0,0,24,37,0,4,9,8,26,66,33,71,73,66,81,473,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,14,971,0,0,24,37,0,4,9,8,26,66,33,71,73,66,81,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,26
"22","55089990000","Census Tract 9900, Ozaukee County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","55091950100","Census Tract 9501, Pepin County, Wisconsin",1659,103,74,53,90,74,70,81,52,115,158,175,200,248,73,56,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,1635,103,74,53,89,69,70,76,52,110,158,175,196,244,73,56,37,31,0,0,0,3,5,0,5,0,5,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,3,4,6,0,0,31,3,5,10,3,0,6,0,0,31
"24","55091950200","Census Tract 9502, Pepin County, Wisconsin",1423,41,65,94,75,63,60,51,72,49,124,204,211,136,77,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,1,0,0,5,0,7,0,0,0,0,1417,41,65,94,75,63,60,51,72,46,124,204,208,136,77,50,51,9,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,0,0,3,0,0,3,0,0,9
"25","55093960100","Census Tract 9601, Pierce County, Wisconsin",1158,35,33,62,33,47,60,75,42,27,174,83,166,128,115,49,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,1158,35,33,62,33,47,60,75,42,27,174,83,166,128,115,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"26","55093960200","Census Tract 9602, Pierce County, Wisconsin",2210,31,37,21,66,43,68,135,69,176,174,253,363,262,156,219,137,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,3,0,0,0,0,0,0,0,2,18,1,2196,31,37,21,66,43,68,132,69,173,168,253,363,262,156,217,137,14,0,0,0,0,0,0,3,0,3,6,0,0,0,0,2,0,7,0,0,0,0,0,0,0,7,0,0,6,6,0,0,2,0,14,7,0,6,6,0,0,2,0,21
"27","55093960300","Census Tract 9603, Pierce County, Wisconsin",1246,68,114,31,9,28,12,79,38,58,104,103,199,162,91,107,43,10,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,7,0,10,0,0,0,1246,68,114,31,9,28,12,79,38,58,104,103,199,162,91,107,43,56,0,5,0,0,0,0,0,0,47,0,0,0,4,0,0,0,5,0,5,0,0,0,0,0,10,5,0,47,0,0,4,0,0,56,10,0,52,0,0,4,0,0,66
"28","55093960400","Census Tract 9604, Pierce County, Wisconsin",2342,111,7,61,169,163,55,210,151,46,174,321,256,309,105,110,94,19,0,0,0,0,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2326,111,7,61,169,163,55,194,151,46,174,321,256,309,105,110,94,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,19,0,0,16,0,0,0,0,0,16,0,0,30,0,10,0,0,0,35
"29","55093960500","Census Tract 9605, Pierce County, Wisconsin",3191,73,36,166,6,93,93,190,36,62,178,351,490,401,390,336,290,38,17,0,0,0,0,4,0,0,0,0,0,0,16,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,59,28,0,0,18,0,0,0,0,0,0,0,2,6,5,0,0,3140,73,36,166,6,93,93,190,36,62,171,351,477,401,390,305,290,59,0,0,0,0,0,0,0,0,0,7,0,21,0,0,31,0,17,4,0,0,0,16,0,1,38,0,0,0,7,21,0,31,0,59,17,4,0,7,0,16,31,1,97
"30","55093960600","Census Tract 9606, Pierce County, Wisconsin",1868,42,27,57,88,38,72,85,94,52,113,175,284,239,197,133,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,1861,42,27,57,88,38,71,85,94,52,113,173,284,239,193,133,172,12,0,0,0,0,2,1,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,12,0,3,0,5,0,4,0,0,12
